timestamp,lux,occupancy,brightness,lamp_state
2026-02-10T15:03:37.652436,11.7,False,0,unknown
2026-02-10T15:03:40.635442,15,False,0,unknown
2026-02-10T15:03:43.721933,15,False,0,unknown
2026-02-10T15:03:46.627934,13.3,False,0,unknown
2026-02-10T15:03:50.977551,13.3,False,0,unknown
2026-02-10T15:03:52.645162,13.3,False,0,unknown
2026-02-10T15:03:55.682427,11.7,False,0,unknown
2026-02-10T15:03:58.656906,11.7,False,0,unknown
2026-02-10T15:04:01.651330,15,False,0,unknown
2026-02-10T15:04:04.643268,15,False,0,unknown
2026-02-10T15:04:07.661735,12.5,False,0,unknown
2026-02-10T15:04:10.852639,11.7,False,0,unknown
2026-02-10T15:04:13.663475,11.7,False,0,unknown
2026-02-10T15:04:16.673915,11.7,False,0,unknown
2026-02-10T15:04:19.678541,11.7,False,0,unknown
2026-02-10T15:04:22.769866,11.7,False,0,unknown
2026-02-10T15:04:25.704635,11.7,False,0,unknown
2026-02-10T15:04:28.676294,11.7,False,0,unknown
2026-02-10T15:04:31.690375,11.7,False,0,unknown
2026-02-10T15:04:34.690026,12.5,False,0,unknown
2026-02-10T15:04:37.685129,11.7,False,0,unknown
2026-02-10T15:04:40.689736,11.7,False,0,unknown
2026-02-10T15:04:43.706189,12.5,False,0,unknown
2026-02-10T15:04:46.700697,12.5,False,0,unknown
2026-02-10T15:04:49.712693,12.5,False,0,unknown
2026-02-10T15:04:52.709688,12.5,False,0,unknown
2026-02-10T15:04:55.700331,12.5,False,0,unknown
2026-02-10T15:04:58.723613,12.5,False,0,unknown
2026-02-10T15:05:01.737665,12.5,False,0,unknown
2026-02-10T15:05:04.864867,12.5,False,0,unknown
2026-02-10T15:05:07.760373,12.5,False,0,unknown
2026-02-10T15:05:11.786353,12.5,False,0,unknown
2026-02-10T15:05:13.748814,12.5,False,0,unknown
2026-02-10T15:05:17.147829,11.7,False,0,unknown
2026-02-10T15:05:19.903094,11.7,False,0,unknown
2026-02-10T15:05:22.756137,11.7,False,0,unknown
2026-02-10T15:05:25.760125,11.7,False,0,unknown
2026-02-10T15:05:28.741868,11.7,False,0,unknown
2026-02-10T15:05:31.764400,11.7,False,0,unknown
2026-02-10T15:05:34.742448,11.7,False,0,unknown
2026-02-10T15:05:37.749996,11.7,False,0,unknown
2026-02-10T15:05:40.746983,11.7,False,0,unknown
2026-02-10T15:05:43.758012,11.7,False,0,unknown
2026-02-10T15:05:46.777762,11.7,False,0,unknown
2026-02-10T15:05:49.877787,11.7,False,0,unknown
2026-02-10T15:05:52.779327,11.7,False,0,unknown
2026-02-10T15:05:55.762164,11.7,False,0,unknown
2026-02-10T15:05:58.957688,11.7,False,0,unknown
2026-02-10T15:06:01.812483,11.7,False,0,unknown
2026-02-10T15:06:04.841239,11.7,False,0,unknown
2026-02-10T15:06:11.722987,11.7,False,0,unknown
2026-02-10T15:06:11.723263,11.7,False,0,unknown
2026-02-10T15:06:14.040251,11.7,False,0,unknown
2026-02-10T15:06:16.795011,11.7,False,0,unknown
2026-02-10T15:06:19.810286,11.7,False,0,unknown
2026-02-10T15:06:22.905374,11.7,False,0,unknown
2026-02-10T15:06:25.810042,11.7,False,0,unknown
2026-02-10T15:06:28.858803,11.7,False,0,unknown
2026-02-10T15:06:31.829530,11.7,False,0,unknown
2026-02-10T15:06:34.910852,11.7,False,0,unknown
2026-02-10T15:06:39.669553,11.7,False,0,unknown
2026-02-10T15:06:40.827460,11.7,False,0,unknown
2026-02-10T15:06:43.841923,11.7,False,0,unknown
2026-02-10T15:06:46.808017,11.7,False,0,unknown
2026-02-10T15:06:49.906219,11.7,False,0,unknown
2026-02-10T15:06:52.842768,11.7,False,0,unknown
2026-02-10T15:06:56.140337,10.8,False,0,unknown
2026-02-10T15:06:58.873885,10.8,False,0,unknown
2026-02-10T15:07:01.859545,10.8,False,0,unknown
2026-02-10T15:07:04.928435,10.8,False,0,unknown
2026-02-10T15:07:08.981733,10.8,False,0,unknown
2026-02-10T15:07:10.831823,11.7,False,0,unknown
2026-02-10T15:07:13.853873,11.7,False,0,unknown
2026-02-10T15:07:16.836116,11.7,False,0,unknown
2026-02-10T15:07:20.191192,11.7,False,0,unknown
2026-02-10T15:07:22.853380,11.7,False,0,unknown
2026-02-10T15:07:25.939408,11.7,False,0,unknown
2026-02-10T15:07:28.991428,11.7,False,0,unknown
2026-02-10T15:07:31.919445,11.7,False,0,unknown
2026-02-10T15:07:34.851295,11.7,False,0,unknown
2026-02-10T15:07:37.873557,11.7,False,0,unknown
2026-02-10T15:07:40.874201,11.7,False,0,unknown
2026-02-10T15:07:43.918100,11.7,False,0,unknown
2026-02-10T15:07:46.889702,11.7,False,0,unknown
2026-02-10T15:07:49.871652,11.7,False,0,unknown
2026-02-10T15:07:52.874601,11.7,False,0,unknown
2026-02-10T15:07:55.887247,11.7,False,0,unknown
2026-02-10T15:07:58.877414,11.7,False,0,unknown
2026-02-10T15:08:01.924733,11.7,False,0,unknown
2026-02-10T15:08:04.935937,10.8,False,0,unknown
2026-02-10T15:08:07.890658,10.8,False,0,unknown
2026-02-10T15:08:10.937024,10.8,False,0,unknown
2026-02-10T15:08:13.920120,10.8,False,0,unknown
2026-02-10T15:08:16.903156,10.8,False,0,unknown
2026-02-10T15:08:20.170924,10.8,False,0,unknown
2026-02-10T15:08:22.901967,10.8,False,0,unknown
2026-02-10T15:08:25.903630,10.8,False,0,unknown
2026-02-10T15:08:28.917403,10.8,False,0,unknown
2026-02-10T15:08:31.914741,10.8,False,0,unknown
2026-02-10T15:08:34.935932,10.8,False,0,unknown
2026-02-10T15:08:37.925194,10.8,False,0,unknown
2026-02-10T15:08:40.917388,10.8,False,0,unknown
2026-02-10T15:08:43.921681,10.8,False,0,unknown
2026-02-10T15:08:46.924436,10.8,False,0,unknown
2026-02-10T15:08:49.933855,10.8,False,0,unknown
2026-02-10T15:08:52.930399,10.8,False,0,unknown
2026-02-10T15:08:55.958677,10.8,False,0,unknown
2026-02-10T15:08:58.959996,10.8,False,0,unknown
2026-02-10T15:09:01.937247,10.8,False,0,unknown
2026-02-10T15:09:04.947648,10.8,False,0,unknown
2026-02-10T15:09:07.948848,10.8,False,0,unknown
2026-02-10T15:09:10.950107,10.8,False,0,unknown
2026-02-10T15:09:13.953126,10.8,False,0,unknown
2026-02-10T15:09:16.995438,10.8,False,0,unknown
2026-02-10T15:09:19.959707,10.8,False,0,unknown
2026-02-10T15:09:23.009164,10.8,False,0,unknown
2026-02-10T15:09:25.975629,10.8,False,0,unknown
2026-02-10T15:09:29.221983,10.8,False,0,unknown
2026-02-10T15:09:32.207699,10.8,False,0,unknown
